Date,Ticker,Open,High,Low,Close,Volume
2022-09-12,AMZN,134.10000610351562,136.49000549316406,134.0,136.4499969482422,53826900
2022-09-12,GOOGL,110.0801874345021,110.70502802301868,109.02887891863624,109.95125579833984,22966800
2022-09-12,META,166.0866417456848,170.05549633320575,165.9774976389288,167.64442443847656,23220400
2022-09-12,MSFT,258.25500923950574,259.87773982566915,257.65256795177487,259.1003723144531,18747700
2022-09-13,AAPL,157.11568505512628,157.74454025448654,150.69939192954584,151.1612091064453,122656600
2022-09-13,AMZN,131.00999450683594,131.39999389648438,126.2699966430664,126.81999969482422,72694000
2022-09-13,GOOGL,106.91634367306544,107.4122450675289,103.2367486673143,103.4648666381836,38172900
2022-09-13,META,160.2821724106022,160.3714831377137,151.48124294581012,151.9376678466797,44444100
2022-09-13,MSFT,251.51140761885284,253.02723665375865,244.4666783226264,244.85536193847656,33353300
2022-09-14,AAPL,152.09465656902455,154.36444545311878,150.93521094229624,152.60560607910156,87965400
2022-09-14,AMZN,127.36000061035156,128.83999633789062,126.33000183105467,128.5500030517578,45316800
2022-09-14,GOOGL,103.7128143662537,104.41699341820951,102.8102777889331,104.13928985595705,26395100
2022-09-14,META,152.1361216428672,152.34447803217273,147.88944840773684,150.2906036376953,43064200
2022-09-14,MSFT,246.35174947948744,247.031927263813,242.78566075681428,245.07884216308597,23913000
2022-09-15,AAPL,151.9570788549336,152.5368165999088,148.74403004784534,149.71678161621094,90481100
2022-09-15,AMZN,127.37999725341795,130.3699951171875,125.5,126.27999877929688,52887200
2022-09-15,GOOGL,103.17723571198331,104.40706896560022,101.51100684033769,102.06642150878906,34188300
2022-09-15,META,148.63359721808547,152.99933091133602,147.54215622478398,148.3855438232422,34606300
2022-09-15,MSFT,242.6982303424856,244.2820698366611,237.111030916621,238.4325256347656,31530900
2022-09-16,AAPL,148.57698038414023,148.71454195841454,145.7864220311532,148.0758514404297,162278800
2022-09-16,AMZN,122.77999877929688,123.87000274658205,120.6999969482422,123.52999877929688,115667800
2022-09-16,GOOGL,101.2333018624559,102.2846103090457,100.11256752914517,101.9573211669922,42797200
2022-09-16,META,146.8972457962903,147.4231178621415,143.16651248084165,145.15093994140625,40122800
2022-09-16,MSFT,237.34426376395265,238.3548265575082,235.20655530695487,237.8106842041016,39791800
2022-09-19,AAPL,146.71006595451675,151.8686478234834,146.50373107588743,151.7900390625,81474200
2022-09-19,AMZN,122.16000366210938,124.70999908447266,121.8000030517578,124.66000366210938,47279700
2022-09-19,GOOGL,100.91593353936474,102.4829837582816,100.71757600878112,102.22511291503906,23036800
2022-09-19,META,144.10907960107323,147.42306872197716,143.9701703307352,146.867431640625,22169500
2022-09-19,MSFT,235.60493213001268,238.19933446520724,234.0308040411177,237.59689331054688,26826900
2022-09-20,AAPL,150.7288529156578,155.3273682721185,150.41443284470995,154.16790771484375,107689800
2022-09-20,AMZN,123.3499984741211,124.4000015258789,121.13999938964844,122.19000244140624,47698400
2022-09-20,GOOGL,101.24322534010722,101.5308490422322,99.6960079229227,100.31092834472656,26517100
2022-09-20,META,144.64490033101634,147.68107158621052,144.08926312614136,144.95248413085938,23217400
2022-09-20,MSFT,235.21623357137693,236.6154501254237,232.8550269095676,235.58546447753903,26660300
2022-09-21,AAPL,154.60024966459952,155.97588059110078,150.92538353116046,151.0432891845703,101696800
2022-09-21,AMZN,122.48999786376952,123.76000213623048,118.4499969482422,118.54000091552734,58498900
2022-09-21,GOOGL,100.83658693545452,102.03666739252802,98.45625874751292,98.46617889404295,31487300
2022-09-21,META,145.25013796787374,148.4351500589386,140.89432117926867,141.0133819580078,38338600
2022-09-21,MSFT,237.35395148181905,240.64796931692135,232.13598300454865,232.1845703125,28625600
2022-09-22,AAPL,149.72662084225365,151.7802241971407,148.28221666613402,150.08035278320312,86652500
2022-09-22,AMZN,117.08000183105467,118.79000091552734,116.26000213623048,117.30999755859376,55229200
2022-09-22,GOOGL,98.00995057481283,100.4101114902342,97.98019770206167,99.31912994384766,34298600
2022-09-22,META,140.44784645009264,143.4542526254641,139.77313328922853,141.7079620361328,34418500
2022-09-22,MSFT,231.1351275230768,236.9555366202575,230.8436333531247,234.15707397460935,31061200
2022-09-23,AAPL,148.55732254844892,148.8324456934816,145.9731140864417,147.810546875,96029900
2022-09-23,AMZN,116.0,116.0500030517578,112.05999755859376,113.77999877929688,65126700
2022-09-23,GOOGL,98.81329918585423,98.84305962268306,96.67100931227311,97.93059539794922,31625400
2022-09-23,META,140.31885705271978,141.50951044279367,137.8085576491545,139.3167266845703,31710700
2022-09-23,MSFT,232.75787437724335,234.30286782239327,228.54075677381343,231.18374633789065,34176000
2022-09-26,AAPL,147.05398109807987,151.09241446222893,147.03432515906897,148.1446533203125,93339400
2022-09-26,AMZN,113.3000030517578,117.33999633789062,113.12999725341795,115.1500015258789,62723300
2022-09-26,GOOGL,97.29585425726316,99.06126205035564,96.99831795404086,97.3652801513672,27072700
2022-09-26,META,139.02898325699817,141.13248666363052,135.12959055815918,135.3081817626953,30497000
2022-09-26,MSFT,230.33838195306527,234.6137983701589,230.19262002242195,230.72705078125,27694200
2022-09-27,AAPL,150.08034720002962,152.02586530633175,147.33892101138343,149.11740112304688,84442700
2022-09-27,AMZN,117.1999969482422,118.31999969482422,113.0500030517578,114.41000366210938,60094700
2022-09-27,GOOGL,98.61494711523052,99.1802743765024,96.07593451258548,96.70076751708984,30072800
2022-09-27,META,136.84609644027194,138.33441682444828,133.0756817723629,133.35350036621094,30826500
2022-09-27,MSFT,233.18540604277877,234.95388322610452,227.86056625784224,229.71649169921875,27018700
2022-09-28,AAPL,145.0691465231535,148.01690757279204,142.31789987820665,147.2308349609375,146691400
2022-09-28,AMZN,114.37999725341795,118.6999969482422,113.8000030517578,118.01000213623048,55763800
2022-09-28,GOOGL,96.84954541208984,99.8745394269292,96.31397098941996,99.22987365722656,32466300
2022-09-28,META,133.5718204182048,140.92412850283898,133.2245546630758,140.5074005126953,32658500
2022-09-28,MSFT,230.10517219200625,235.46888802626256,228.0840616627681,234.24456787109372,29029700
2022-09-29,AAPL,143.55596808972413,144.16516723784525,138.2303333041484,139.99899291992188,128138200
2022-09-29,AMZN,115.5999984741211,116.06999969482422,113.05999755859376,114.8000030517578,58969700
2022-09-29,GOOGL,97.8314301011561,97.8314301011561,95.17339822616404,96.62142944335938,31047200
2022-09-29,META,138.27491274983208,138.75117112422268,134.1472997984984,135.34788513183594,38985400
2022-09-29,MSFT,232.1262635921422,233.15624924797467,227.77311079462305,230.77561950683597,27484200
2022-09-30,AAPL,138.8199033723931,140.60821907927374,135.59701890511008,135.7935333251953,124925300
2022-09-30,AMZN,114.08000183105467,116.91999816894533,112.83999633789062,113.0,59479600
2022-09-30,GOOGL,96.25446166796624,98.08929527552542,94.77667009540616,94.86593627929688,32941500
2022-09-30,META,134.9906797870416,139.8922179917955,134.4449592124269,134.62355041503906,33166400
2022-09-30,MSFT,231.5432539781558,233.7295494002438,226.14067744074515,226.3058624267578,35694800
2022-10-03,AAPL,135.8033685254817,140.57874239032802,135.29241903979042,139.9695281982422,114311700
2022-10-03,AMZN,113.58000183105467,116.91000366210938,112.4499969482422,115.87999725341795,50941900
2022-10-03,GOOGL,95.9668344859771,98.47609418773558,95.728796382115,97.8314208984375,27982000
2022-10-03,META,136.0721759608596,138.53286151227974,135.04028045219258,137.53073120117188,27723100
2022-10-03,MSFT,228.74479665745017,234.76925194456732,228.01603154626423,233.92388916015625,28880400
2022-10-04,AAPL,142.504593932989,143.67387488258018,141.7479977315321,143.55596923828125,87830100
2022-10-04,AMZN,119.88999938964844,123.0,119.79000091552734,121.08999633789062,62812600
2022-10-04,GOOGL,99.61667862054996,101.0051965284241,99.557165305316,100.8068389892578,28850800
2022-10-04,META,139.39611569046758,141.28131576627231,138.25506078986547,139.187744140625,34670700
2022-10-04,MSFT,238.15073348619765,243.2715274872376,238.0438473364952,241.83343505859372,34888400
2022-10-05,AAPL,141.56130887045842,144.8136692711772,140.51975411083046,143.85072326660156,79471000
2022-10-05,AMZN,118.58000183105467,121.75,117.69000244140624,120.9499969482422,48217500
2022-10-05,GOOGL,99.01166607108686,101.09445024273644,97.99011049341637,100.59854888916016,22176900
2022-10-05,META,137.1636140300522,139.11827604059891,133.73054829955544,137.89784240722656,27979300
2022-10-05,MSFT,239.0252719369114,243.48531136271737,237.18878424235805,242.14437866210935,20347100
2022-10-06,AAPL,143.27101666436323,144.97088807825529,142.69129389793306,142.8976287841797,68402200
2022-10-06,AMZN,120.7699966430664,121.52999877929688,119.5,120.3000030517578,42253800
2022-10-06,GOOGL,99.85470635132027,102.08626265455284,99.76544016442644,100.58863830566406,22324000
2022-10-06,META,136.6476425779958,140.34859464361045,135.53636831785929,137.9871368408203,36231100
2022-10-06,MSFT,240.9103348181627,243.25210389130189,239.11272288342423,239.8026123046875,20239900
2022-10-07,AAPL,140.05797036356424,140.60823177983056,137.0217795686969,137.650634765625,85925600
2022-10-07,AMZN,118.0,118.16999816894533,113.87999725341795,114.55999755859376,54678000
2022-10-07,GOOGL,99.03150884851112,99.7059350605101,97.49421903648668,97.87110137939452,27502800
2022-10-07,META,135.69511293757594,137.21319838280945,131.40875848632146,132.410888671875,33214800
2022-10-07,MSFT,234.0793797349826,234.4875013005094,226.56824378188696,227.6079559326172,37769600
2022-10-10,AAPL,137.97486877441406,139.4192729060871,136.15709176712548,137.97486877441406,74899000
2022-10-10,AMZN,115.0999984741211,116.25,112.43000030517578,113.66999816894533,42339700
2022-10-10,GOOGL,98.18847005614693,98.28764881556005,96.2147847464648,97.0578155517578,18225100
2022-10-10,META,132.51012367496634,135.05018796059127,130.84319702503913,132.7482452392578,24024000
2022-10-10,MSFT,226.45166042593948,227.91890247197844,220.31059141185503,222.75924682617188,29743600
2022-10-11,AAPL,137.46394548029593,138.8887089375452,135.8132061545904,136.55996704101562,77033700
2022-10-11,AMZN,112.70999908447266,115.4800033569336,110.38999938964844,112.20999908447266,56432200
2022-10-11,GOOGL,96.63133537448569,98.43641594865332,95.52051364928484,96.38338470458984,26507100
2022-10-11,META,130.59514309744893,131.6270536717178,126.00119706886444,127.53912353515624,38481400
2022-10-11,MSFT,221.17535850206903,222.5745899538486,217.76474295842996,219.02793884277344,30474000
2022-10-12,AAPL,136.70732814205925,137.9159059012539,135.7542175942047,135.9310760498047,70433700
2022-10-12,AMZN,112.48999786376952,113.83000183105467,111.4000015258789,112.9000015258789,45728700
2022-10-12,GOOGL,96.502421128834,97.94053224647044,95.9470063827848,96.76028442382812,21876400
2022-10-12,META,127.3208627550881,128.6603420977581,125.26697323369044,126.50724029541016,34605200
2022-10-12,MSFT,219.0181953206572,221.4085513345767,217.61897880529853,219.35829162597656,21903900
2022-10-13,AAPL,132.63942598399592,141.08966528093347,132.0302118420066,140.5001220703125,113224000
2022-10-13,AMZN,107.87999725341795,113.44000244140624,105.3499984741211,112.52999877929688,86868100
2022-10-13,GOOGL,94.37004071240932,98.96208508756952,93.60634829648116,98.24798583984376,34574500
2022-10-13,META,122.5681681884222,130.11891573104978,121.57595439906235,129.27552795410156,34325700
2022-10-13,MSFT,213.62538135038992,229.4152942481377,212.92576556201,227.6079559326172,42551800
2022-10-14,AAPL,141.79714775053986,142.00349764686453,135.78371925254498,135.9704132080078,88598000
2022-10-14,AMZN,114.0999984741211,114.95999908447266,106.5999984741211,106.9000015258789,67737300
2022-10-14,GOOGL,99.17034658633813,99.86461299357256,95.58002577343596,95.76846313476562,25410700
2022-10-14,META,129.9799863217405,130.76382843262456,125.53486590146892,125.77300262451172,23559400
2022-10-14,MSFT,228.871099486088,230.5229788868416,221.87495757893063,222.08872985839844,30198600
2022-10-17,AAPL,138.6135434297954,140.41166429206842,137.82747089841786,139.93020629882812,85250900
2022-10-17,AMZN,110.11000061035156,114.19000244140624,110.08999633789062,113.79000091552734,62782000
2022-10-17,GOOGL,98.04961868688342,100.1026500393658,98.01986581562132,99.15052032470705,28419200
2022-10-17,META,129.2854232793601,133.7404522461728,129.16634736306958,132.9962921142578,29612200
2022-10-17,MSFT,229.1431876734247,232.1942836241064,228.48243294129364,230.8047637939453,28142300
2022-10-18,AAPL,142.95659405664904,144.1455159806622,138.1615644966325,141.24688720703125,99136600
2022-10-18,AMZN,119.05999755859376,119.5199966430664,114.79000091552734,116.36000061035156,65607400
2022-10-18,GOOGL,102.28461724659432,102.62183412414964,99.15052441894925,99.94396209716795,24060700
2022-10-18,META,136.02258160736426,136.76674193219262,130.37688285393622,131.7659912109375,25445000
2022-10-18,MSFT,236.35313103627703,237.02358255454533,228.70594491704173,231.7473297119141,26329600
2022-10-19,AAPL,139.22278329462767,142.42601218125702,139.03608932702545,141.35499572753906,61758300
2022-10-19,AMZN,114.70999908447266,116.58999633789062,113.22000122070312,115.06999969482422,47198100
2022-10-19,GOOGL,99.19019861679422,100.1919139812081,98.10912964670428,98.81330871582033,23811100
2022-10-19,META,131.85527792886984,135.9332768396588,131.19049656696248,132.192626953125,30691000
2022-10-19,MSFT,230.3286576759404,232.82590014122383,227.6565186844232,229.78451538085935,19985700
2022-10-20,AAPL,140.52960554450746,143.34962560942563,140.16603813694184,140.89315795898438,64522000
2022-10-20,AMZN,113.83000183105467,118.23999786376952,113.51000213623048,115.25,48795100
2022-10-20,GOOGL,99.18027319596912,101.48125523144144,98.57527292412536,99.15052032470705,25323200
2022-10-20,META,131.8949678417137,135.70508018627078,130.28758639540368,130.50587463378906,26356300
2022-10-20,MSFT,229.094636228901,234.477775405208,228.220109078315,229.4638671875,21811000
2022-10-21,AAPL,140.38220497154572,145.27549920361895,140.1660346242772,144.70559692382812,86548600
2022-10-21,AMZN,114.79000091552734,119.58999633789062,114.5,119.31999969482422,55660500
2022-10-21,GOOGL,97.04790568020596,100.47954257381622,96.91897403600436,100.30101776123048,32458700
2022-10-21,META,125.32652313557696,129.10685530565786,124.46330197106496,128.99771118164062,46348600
2022-10-21,MSFT,228.09379217943177,236.1199207742884,227.86058198177213,235.26483154296875,26299700
2022-10-24,AAPL,144.62698448602487,147.6140424012265,143.45770354454174,146.84762573242188,75981900
2022-10-24,AMZN,119.9800033569336,120.38999938964844,116.56999969482422,119.81999969482422,49531500
2022-10-24,GOOGL,100.96553475767932,101.90774445337716,99.16045384473168,101.67962646484376,27176400
2022-10-24,META,126.25919191467688,132.440678957435,123.60005892557996,128.7099609375,63563400
2022-10-24,MSFT,236.858380322596,240.8228644348146,234.4680389836242,240.24957275390625,24911200
2022-10-25,AAPL,147.476495894735,149.83471395703802,146.75921150175503,149.68731689453125,74732300
2022-10-25,AMZN,119.6500015258789,121.31999969482422,118.9499969482422,120.5999984741211,50934600
2022-10-25,GOOGL,102.05650783204726,103.96076735839142,101.87798302852408,103.6235580444336,40611400
2022-10-25,META,129.86090495026457,137.27274084810597,129.5731545630256,136.43927001953125,38433200
2022-10-25,MSFT,240.2592898081023,243.93226498550916,238.86978470276068,243.5630340576172,34775500
2022-10-26,AAPL,148.33134005875115,149.34340346890698,145.4621728259598,146.74937438964844,88194300
2022-10-26,AMZN,116.0,119.3499984741211,114.76000213623048,115.66000366210938,68802300
2022-10-26,GOOGL,95.63954441159298,97.50413095357072,93.91380965641918,94.15184020996094,88114100
2022-10-26,META,130.65469177666142,134.49456906227655,127.52922470090856,128.80918884277344,82791500
2022-10-26,MSFT,224.62485269698536,231.5529848474216,223.5462796746697,224.77061462402344,82543200
2022-10-27,AAPL,145.49164292829627,146.45457384887203,141.6202483177286,142.27857971191406,109180200
2022-10-27,AMZN,113.91999816894533,114.12000274658205,109.7699966430664,110.95999908447266,129605400
2022-10-27,GOOGL,93.74519206481908,94.64773619425108,91.04749495639447,91.46405029296876,60710900
2022-10-27,META,97.21709576502856,101.70189808643512,95.62954788524888,97.17740631103516,232316600
2022-10-27,MSFT,224.4985009614089,227.07347975374336,219.38743397662293,220.32997131347656,40424600
2022-10-28,AAPL,145.6193777007102,154.75743900232175,145.24600486857483,153.02809143066406,164762400
2022-10-28,AMZN,97.91000366210938,103.95999908447266,97.66000366210938,103.41000366210938,223133400
2022-10-28,GOOGL,91.51363539732378,95.7585574763648,91.37478361921332,95.5006866455078,43697300
2022-10-28,META,98.80463544203202,100.06474342579838,96.75075352345948,98.4275894165039,95928300
2022-10-28,MSFT,219.83445281769383,229.9011298424008,219.6498299317037,229.19178771972656,40647700
2022-10-31,AAPL,150.49304812984573,151.55424402730603,149.27463469355658,150.66990661621094,97943200
2022-10-31,AMZN,103.55999755859376,104.87000274658205,100.73999786376952,102.44000244140624,99251400
2022-10-31,GOOGL,94.637811790529,95.242812042702,93.20962104840368,93.73527526855467,31675000
2022-10-31,META,97.45521412829656,98.54664749730443,91.87897136447218,92.4346160888672,121361400
2022-10-31,MSFT,227.14150237504404,228.2686626281402,224.60539921895972,225.5576629638672,28357300
2022-11-01,AAPL,152.37958612806426,152.74313850206963,146.53319676946654,148.02671813964844,80379300
2022-11-01,AMZN,103.98999786376952,104.58000183105467,96.05999755859376,96.79000091552734,153370000
2022-11-01,GOOGL,94.6675668774688,95.2428142728165,89.62921479576478,89.7283935546875,47161400
2022-11-01,META,93.5955040497576,96.73089486642364,92.82157870798524,94.45872497558594,110189600
2022-11-01,MSFT,227.95774742393277,229.0654698713663,220.89357967203037,221.7097930908203,30592300
2022-11-02,AAPL,146.35633217647393,149.5202635488904,142.47511648464766,142.5045928955078,93604600
2022-11-02,AMZN,97.31999969482422,97.73999786376952,92.01000213623048,92.12000274658205,135761800
2022-11-02,GOOGL,90.19453791873644,90.43256844263183,86.16781390238052,86.257080078125,57038300
2022-11-02,META,93.47646001488596,94.4587495449442,89.7755068265904,89.83503723144531,71821100
2022-11-02,MSFT,222.9632917416644,224.7511921525638,213.80998772072712,213.8683013916016,38407000
2022-11-03,AAPL,139.58630459413143,140.3134243600425,136.33394407491397,136.46168518066406,97918500
2022-11-03,AMZN,92.47000122070312,93.5,89.0199966430664,89.30000305175781,136683300
2022-11-03,GOOGL,85.61241063994241,85.81076815755338,82.6568351996716,82.74610137939453,61288000
2022-11-03,META,89.37859273607609,89.75563113598388,87.72159802939194,88.21770477294922,60664000
2022-11-03,MSFT,213.8585463345764,214.1694932304488,207.9215393357344,208.18389892578125,36633900
2022-11-04,AAPL,139.84740569973505,140.4182534262788,132.25910018387182,136.1959686279297,140814800
2022-11-04,AMZN,91.48999786376952,92.44000244140624,88.04000091552734,90.9800033569336,129101300
2022-11-04,GOOGL,84.69995747119829,85.92979077856455,83.02380838038178,85.87028503417969,51124900
2022-11-04,META,89.64649246454535,90.67839546190564,87.40408772855112,90.08306884765624,55638100
2022-11-04,MSFT,211.39047595404304,215.31608428144708,207.38711607311453,215.1217498779297,36789100
2022-11-07,AAPL,134.94601683421618,136.95381325392813,133.52874170596672,136.72744750976562,83374600
2022-11-07,AMZN,91.9499969482422,92.0999984741211,89.04000091552734,90.52999877929688,77495700
2022-11-07,GOOGL,86.56453757303696,88.1712606549143,86.13806211366017,87.76461791992188,34078900
2022-11-07,META,94.04199934191712,96.12564628921444,92.37508027008155,95.9668960571289,81987300
2022-11-07,MSFT,215.7047654290473,221.9429931186714,215.01486125373305,221.41827392578125,33498000
2022-11-08,AAPL,138.1938892139262,139.19777957129702,135.3199778618892,137.29824829101562,89908500
2022-11-08,AMZN,90.79000091552734,91.72000122070312,88.2300033569336,89.9800033569336,88703400
2022-11-08,GOOGL,88.1712646484375,89.57962271598969,86.87199792022133,88.1712646484375,30429000
2022-11-08,META,95.17312107695368,97.03848737963057,94.0519225003362,95.71884155273438,52088300
2022-11-08,MSFT,222.22476863616475,225.09124173650707,219.4457437895728,222.38995361328125,28192500
2022-11-09,AAPL,136.31406095143706,136.36327480735815,132.46576869499577,132.74134826660156,74917800
2022-11-09,AMZN,89.47000122070312,89.4800033569336,85.87000274658203,86.13999938964844,90796200
2022-11-09,GOOGL,87.72494420662868,88.70683431006073,86.56453688459513,86.60420989990234,31769100
2022-11-09,META,100.92796978473984,104.0832093724771,99.95559711456131,100.67991638183594,107677300
2022-11-09,MSFT,220.93243688127143,222.1567718154841,217.97851534706965,218.1534118652344,27852900
2022-11-10,AAPL,139.0108096143879,144.55194091796875,137.298266687944,144.55194091796875,118854000
2022-11-10,AMZN,92.94000244140624,98.69000244140624,91.6500015258789,96.62999725341795,173414900
2022-11-10,GOOGL,91.49379583808988,93.61625293565226,90.85904273789478,93.1699447631836,51620100
2022-11-10,META,106.28591024564254,111.87206938881984,103.79545230195777,110.9989242553711,80671000
2022-11-10,MSFT,228.7642252711611,236.44056019136823,228.34640704745317,236.1004638671875,46268000
2022-11-11,AAPL,143.51851370440974,147.64236984681628,142.09138720356083,147.33726501464844,93979700
2022-11-11,AMZN,97.87999725341795,101.19000244140624,96.66000366210938,100.79000091552734,111590500
2022-11-11,GOOGL,93.91380328731896,96.1354392923686,93.15011094483498,95.61970520019533,33090500
2022-11-11,META,108.3794936606284,114.00534289363566,107.9627582000439,112.13997650146484,59961700
2022-11-11,MSFT,236.1101955294159,240.9686298310699,235.0801950029828,240.1135406494141,34620200
2022-11-14,AAPL,146.61884006603,147.90816221784894,145.1031371412935,145.93972778320312,73374100
2022-11-14,AMZN,98.7699966430664,100.12000274658205,97.29000091552734,98.48999786376952,99533100
2022-11-14,GOOGL,94.31052701503693,95.99659635796957,93.73528712723773,94.91552734375,30179500
2022-11-14,META,110.12577449825304,115.36466057908343,109.93725908041222,113.33062744140624,53395000
2022-11-14,MSFT,235.1384973289977,237.00413423164647,232.437209173695,234.71095275878903,31123300
2022-11-15,AAPL,149.81750629168317,151.16587871608763,146.21526862726066,147.67190551757812,89868300
2022-11-15,AMZN,103.20999908447266,103.79000091552734,97.33999633789062,98.94000244140624,111336300
2022-11-15,GOOGL,97.45454708936435,99.31913366455171,95.9172496935556,97.63307189941406,41640800
2022-11-15,META,115.16622766282778,117.8154360525285,113.5191570888149,116.16836547851562,50670500
2022-11-15,MSFT,238.7045911196065,240.0066479183107,233.2339895014383,235.1190643310547,31390100
2022-11-16,AAPL,146.77626501882386,147.50457588314197,144.96529458424104,146.44161987304688,64218300
2022-11-16,AMZN,96.8499984741211,98.48999786376952,95.54000091552734,97.12000274658205,87958800
2022-11-16,GOOGL,97.09749375411836,98.82322847399864,96.83962291238991,98.03970336914062,29105200
2022-11-16,META,113.60846619527436,115.1761656241988,111.78279666031648,112.34835815429688,33287800
2022-11-16,MSFT,236.58070947272424,237.5648885308963,234.271326294768,235.54782104492188,24093300
2022-11-17,AAPL,144.1189020339811,149.08920136807347,143.84332244877638,148.34120178222656,80389400
2022-11-17,AMZN,95.37000274658205,96.97000122070312,94.02999877929688,94.8499984741211,82617900
2022-11-17,GOOGL,96.17510583563306,98.46616757515147,95.99658105288788,97.5537109375,26052600
2022-11-17,META,109.55030364781972,111.45535188108413,108.94505276589892,110.58219909667967,35093800
2022-11-17,MSFT,231.6988169778704,237.02892387588912,231.5526591490044,235.4990692138672,23123500
2022-11-18,AAPL,149.9060967599958,150.2899408094876,147.60303246304494,148.90219116210938,74829600
2022-11-18,AMZN,95.9499969482422,95.98999786376952,92.4800033569336,94.13999938964844,72428200
2022-11-18,GOOGL,97.96035978371822,98.08929899123864,95.5800391036644,96.63134765625,28342300
2022-11-18,META,112.91390204817824,113.429849749813,109.75866273936656,111.17752838134766,33357700
2022-11-18,MSFT,237.28230020466623,237.5064287297349,232.91687900998215,235.0508728027344,27613500
2022-11-21,AAPL,147.79005667966177,147.99673387925796,145.38856433603218,145.67398071289062,58724100
2022-11-21,AMZN,93.97000122070312,95.0199966430664,90.58999633789062,92.45999908447266,84330300
2022-11-21,GOOGL,96.49247882288012,97.5933803480094,94.57829944346967,94.81632995605467,21647400
2022-11-21,META,110.6516713733796,111.49505909632414,108.33981914539616,109.00460052490234,24351100
2022-11-21,MSFT,235.25551107407065,238.4126546407389,235.02165850001828,235.8596649169922,26394700
2022-11-22,AAPL,145.79205967642807,148.04590985414606,144.6109873377189,147.8096923828125,51804100
2022-11-22,AMZN,92.62000274658205,93.3499984741211,90.87000274658205,93.1999969482422,62192000
2022-11-22,GOOGL,95.1634740801226,96.42306785300386,93.27905484436155,96.25446319580078,23438500
2022-11-22,META,109.00458165162028,110.75087962631449,107.47657187001144,110.57228088378906,29029000
2022-11-22,MSFT,237.36023776801463,239.03625034999712,234.5539032214211,238.76341247558597,19665700
2022-11-23,AAPL,147.09124229312135,149.4336837921187,146.98297781162248,148.68568420410156,58301400
2022-11-23,AMZN,93.23999786376952,94.58000183105467,92.83000183105467,94.12999725341795,59414700
2022-11-23,GOOGL,96.29413568796969,97.95045220883328,96.29413568796969,97.65290832519533,18868100
2022-11-23,META,110.8500953924864,111.79269520616867,109.86780612970333,111.36604309082033,21343100
2022-11-23,MSFT,238.8413830694947,241.93030944994973,238.02286939557064,241.2482147216797,19508500
2022-11-25,AAPL,145.9692403249909,146.5302512983949,144.7980195359923,145.77239990234375,35195900
2022-11-25,AMZN,93.79000091552734,94.43000030517578,93.06999969482422,93.41000366210938,35088600
2022-11-25,GOOGL,97.43469959629758,97.83142220785663,96.60158892219252,96.66109466552734,9701400
2022-11-25,META,110.43337451628965,111.85224023892982,110.15554835501273,110.54251861572266,12007600
2022-11-25,MSFT,240.9850724325017,242.33952274547863,240.4199040824653,241.1604766845703,9200800
2022-11-28,AAPL,142.8492645206864,144.32559012136235,141.11704788902577,141.94378662109375,69246000
2022-11-28,AMZN,93.93000030517578,96.4000015258789,93.43000030517578,93.9499969482422,74943100
2022-11-28,GOOGL,96.24454747735288,96.78012191327572,94.8262691285725,95.26266479492188,26237500
2022-11-28,META,109.91743370890129,111.16762510453496,107.53611928816709,107.9330062866211,23309400
2022-11-28,MSFT,239.78655028531924,240.3419649067529,234.6415865199682,235.5770263671875,24778200
2022-11-29,AAPL,142.0126931655547,142.52449031453185,138.1348900130404,138.9419403076172,83763800
2022-11-29,AMZN,94.04000091552734,94.41000366210938,91.44000244140624,92.41999816894533,65567300
2022-11-29,GOOGL,94.94528050830176,95.33208297513312,93.33855733056448,94.40970611572266,20061700
2022-11-29,META,108.68707543565117,110.07617594853656,107.69486186501712,108.60769653320312,23899200
2022-11-29,MSFT,235.22625156300845,236.5807020782064,232.11784747654085,234.18362426757807,17956300
2022-11-30,AAPL,139.16827084330671,146.3727461321645,138.33169544585772,145.69363403320312,111380900
2022-11-30,AMZN,92.47000122070312,96.54000091552734,91.52999877929688,96.54000091552734,102805800
2022-11-30,GOOGL,94.04272698646724,100.21174068122266,93.6460044130284,100.16214752197266,43647500
2022-11-30,META,108.6573161495498,117.2399655163382,108.52832353355872,117.18042755126952,43348600
2022-11-30,MSFT,234.4174706302472,248.79998080802568,233.72562221636355,248.6148376464844,47594200
2022-12-01,AAPL,145.87081033178356,146.7762881829984,144.29605710134743,145.96922302246094,71250400
2022-12-01,AMZN,96.98999786376952,97.2300033569336,94.91999816894533,95.5,68488000
2022-12-01,GOOGL,100.19190039078116,101.4118209799062,99.42821567956572,100.16214752197266,28687100
2022-12-01,META,118.2718621676244,120.25628943600728,117.4780958022648,119.50221252441406,36551400
2022-12-01,MSFT,247.3773100588765,249.5697666639808,244.5027588170049,248.1763458251953,26041500
2022-12-02,AAPL,143.6563344518848,145.66413072697534,143.35121453595042,145.4771270751953,65447400
2022-12-02,AMZN,94.4800033569336,95.36000061035156,93.77999877929688,94.12999725341795,72496400
2022-12-02,GOOGL,98.23807103454332,99.94396550598157,98.08929910016104,99.6166763305664,21480700
2022-12-02,META,116.91253249670687,123.07417815982848,116.69424428941612,122.52845764160156,39950500
2022-12-02,MSFT,243.4309315609044,249.51133581657103,243.30425151606136,248.49794006347656,21528500
2022-12-05,AAPL,145.43772619787177,148.53800322701198,143.46929252401586,144.3157196044922,68826400
